corp_code,corp_name,stock_code,rcept_dt,report_name,rcept_no,report_text,dividend_amount
120924,매일홀딩스,5990,20220210,현금ㆍ현물배당결정(자회사의 주요경영사항),20220210900580,,
120924,매일홀딩스,5990,20211215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항),20211215901482,,
120924,매일홀딩스,5990,20211215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211215901407,,
1563922,엠오티,413390,20250211,현금ㆍ현물배당결정              ,20250211900933,,
415646,드림텍,192650,20250226,현금ㆍ현물배당결정              ,20250226800176,,
415646,드림텍,192650,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216800860,,
415646,드림텍,192650,20240308,현금ㆍ현물배당결정              ,20240308800370,,
113234,대한제당,1790,20250224,현금ㆍ현물배당결정              ,20250224800500,,
113234,대한제당,1790,20240227,현금ㆍ현물배당결정              ,20240227800986,,
113234,대한제당,1790,20230228,현금ㆍ현물배당결정,20230228800615,,
113234,대한제당,1790,20220303,현금ㆍ현물배당결정,20220303800336,,
113243,대한제분,1130,20250220,현금ㆍ현물배당결정              ,20250220800700,,
113243,대한제분,1130,20240229,현금ㆍ현물배당결정              ,20240229800743,,
113243,대한제분,1130,20230302,현금ㆍ현물배당결정,20230302801019,,
113243,대한제분,1130,20220308,현금ㆍ현물배당결정,20220308801501,,
113243,대한제분,1130,20210305,현금ㆍ현물배당결정,20210305800893,,
162911,한일사료,5860,20250228,현금ㆍ현물배당결정              ,20250228900872,,
162911,한일사료,5860,20240229,현금ㆍ현물배당결정              ,20240229900728,,
162911,한일사료,5860,20220407,[기재정정]현금ㆍ현물배당결정,20220407900432,,
162911,한일사료,5860,20220222,현금ㆍ현물배당결정,20220222900539,,
162911,한일사료,5860,20210226,현금ㆍ현물배당결정,20210226900790,,
121941,대상,1680,20250305,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250305800908,,
121941,대상,1680,20250305,현금ㆍ현물배당결정              ,20250305800897,,
121941,대상,1680,20241213,기타경영사항(자율공시)              (배당기준일 변경 안내),20241213800867,,
121941,대상,1680,20240307,현금ㆍ현물배당결정              ,20240307801120,,
121941,대상,1680,20230309,현금ㆍ현물배당결정,20230309801000,,
192499,팜스토리,27710,20250314,현금ㆍ현물배당결정              ,20250314901126,,
192499,팜스토리,27710,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216901308,,
192499,팜스토리,27710,20240314,현금ㆍ현물배당결정              ,20240314901130,,
192499,팜스토리,27710,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215901561,,
192499,팜스토리,27710,20230316,현금ㆍ현물배당결정,20230316901155,,
192499,팜스토리,27710,20221216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221216900996,,
192499,팜스토리,27710,20220316,현금ㆍ현물배당결정,20220316901068,,
192499,팜스토리,27710,20211216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211216901105,,
192499,팜스토리,27710,20210316,현금ㆍ현물배당결정,20210316900780,,
126955,삼양식품,3230,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250211800877,,
126955,삼양식품,3230,20250211,현금ㆍ현물배당결정              ,20250211800872,,
126955,삼양식품,3230,20240812,[기재정정]현금ㆍ현물배당결정              ,20240812800571,,
126955,삼양식품,3230,20240812,현금ㆍ현물배당결정              ,20240812800372,,
126955,삼양식품,3230,20240812,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240812800367,,
126955,삼양식품,3230,20240214,현금ㆍ현물배당결정              ,20240214801137,,
126955,삼양식품,3230,20230811,현금ㆍ현물배당결정,20230811801458,,
242378,이지홀딩스,35810,20250314,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250314901400,,
242378,이지홀딩스,35810,20250314,현금ㆍ현물배당결정              ,20250314901320,,
242378,이지홀딩스,35810,20250314,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250314901137,,
242378,이지홀딩스,35810,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20241216901314,,
242378,이지홀딩스,35810,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20241216901310,,
242378,이지홀딩스,35810,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216901339,,
242378,이지홀딩스,35810,20240314,현금ㆍ현물배당결정              ,20240314902321,,
242378,이지홀딩스,35810,20240314,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20240314902230,,
242378,이지홀딩스,35810,20240314,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20240314901159,,
242378,이지홀딩스,35810,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항),20231215901562,,
242378,이지홀딩스,35810,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항),20231215901406,,
242378,이지홀딩스,35810,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215901425,,
142661,우성,6980,20250220,현금ㆍ현물배당결정              ,20250220800681,,
142661,우성,6980,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216801665,,
142661,우성,6980,20240229,현금ㆍ현물배당결정              ,20240229801079,,
1226270,스톰테크,352090,20250213,현금ㆍ현물배당결정              ,20250213901544,,
1226270,스톰테크,352090,20241212,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241212901052,,
1226270,스톰테크,352090,20240729,현금ㆍ현물배당결정              (중간배당),20240729900460,,
1226270,스톰테크,352090,20240729,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20240729900400,,
1226270,스톰테크,352090,20240411,[기재정정]현금ㆍ현물배당결정              ,20240411900662,,
1226270,스톰테크,352090,20240229,현금ㆍ현물배당결정              ,20240229901542,,
1226270,스톰테크,352090,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215900861,,
156691,한국공항,5430,20250311,현금ㆍ현물배당결정              ,20250311801144,,
156691,한국공항,5430,20240306,현금ㆍ현물배당결정              ,20240306800963,,
158149,한국쉘석유,2960,20250226,현금ㆍ현물배당결정              ,20250226800371,,
158149,한국쉘석유,2960,20240716,현금ㆍ현물배당결정              ,20240716800430,,
158149,한국쉘석유,2960,20240614,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240614800142,,
158149,한국쉘석유,2960,20240222,현금ㆍ현물배당결정              ,20240222800272,,
158149,한국쉘석유,2960,20230228,현금ㆍ현물배당결정,20230228800673,,
158149,한국쉘석유,2960,20220223,현금ㆍ현물배당결정,20220223800603,,
158149,한국쉘석유,2960,20210224,현금ㆍ현물배당결정,20210224800352,,
1293485,제닉스,381620,20250210,현금ㆍ현물배당결정              ,20250210900514,,
1293485,제닉스,381620,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213901973,,
303794,쇼박스,86980,20250226,배당락              ,20250226900967,,
303794,쇼박스,86980,20250210,현금ㆍ현물배당결정              ,20250210901212,,
303794,쇼박스,86980,20250210,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250210901177,,
303794,쇼박스,86980,20241216,기타경영사항(자율공시)              (배당기준일 변경 안내),20241216900879,,
220622,서호전기,65710,20250613,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20250613900390,,
220622,서호전기,65710,20250218,현금ㆍ현물배당결정              ,20250218900222,,
220622,서호전기,65710,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213900416,,
220622,서호전기,65710,20240812,현금ㆍ현물배당결정              (분기배당),20240812900178,,
220622,서호전기,65710,20240614,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20240614900272,,
220622,서호전기,65710,20240213,현금ㆍ현물배당결정              ,20240213900338,,
220622,서호전기,65710,20231214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231214900240,,
220622,서호전기,65710,20230724,현금ㆍ현물배당결정(분기배당),20230724900144,,
220622,서호전기,65710,20230614,중간(분기)배당을위한주주명부폐쇄(기준일)결정,20230614900254,,
220622,서호전기,65710,20230214,현금ㆍ현물배당결정,20230214900482,,
220622,서호전기,65710,20221215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221215900044,,
390903,우주일렉트로,65680,20250210,현금ㆍ현물배당결정              ,20250210901163,,
390903,우주일렉트로,65680,20240214,현금ㆍ현물배당결정              ,20240214900935,,
390903,우주일렉트로,65680,20230210,현금ㆍ현물배당결정,20230210900420,,
390903,우주일렉트로,65680,20220214,현금ㆍ현물배당결정,20220214900564,,
390903,우주일렉트로,65680,20210209,현금ㆍ현물배당결정,20210209900368,,
149646,기업은행,24110,20250227,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250227801315,,
149646,기업은행,24110,20250227,현금ㆍ현물배당결정              ,20250227801239,,
149646,기업은행,24110,20241213,기타경영사항(자율공시)              (배당기준일 관련 안내),20241213801827,,
149646,기업은행,24110,20240229,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240229800922,,
149646,기업은행,24110,20240229,현금ㆍ현물배당결정              ,20240229800901,,
149646,기업은행,24110,20231213,기타경영사항(자율공시)(배당기준일 변경 안내),20231213800410,,
361169,한국전자인증,41460,20250212,현금ㆍ현물배당결정              ,20250212901029,,
361169,한국전자인증,41460,20240214,현금ㆍ현물배당결정              ,20240214901268,,
361169,한국전자인증,41460,20230215,현금ㆍ현물배당결정,20230215900907,,
361169,한국전자인증,41460,20220211,현금ㆍ현물배당결정,20220211900720,,
361169,한국전자인증,41460,20210209,현금ㆍ현물배당결정,20210209901289,,
1714997,신한글로벌액티브리츠,481850,20250409,부동산투자회사금전배당결정              ,20250409800573,,
1714997,신한글로벌액티브리츠,481850,20241118,[기재정정]부동산투자회사금전배당결정              ,20241118800586,,
1714997,신한글로벌액티브리츠,481850,20241016,부동산투자회사금전배당결정              ,20241016800179,,
681373,디지캡,197140,20230307,현금ㆍ현물배당결정,20230307900364,,
127802,삼익THK,4380,20250206,현금ㆍ현물배당결정              ,20250206800531,,
127802,삼익THK,4380,20240202,현금ㆍ현물배당결정,20240202800525,,
127802,삼익THK,4380,20230203,현금ㆍ현물배당결정,20230203800229,,
127802,삼익THK,4380,20220204,현금ㆍ현물배당결정,20220204800333,,
127802,삼익THK,4380,20210209,현금ㆍ현물배당결정,20210209800390,,
1137860,위너스,479960,20250314,현금ㆍ현물배당결정              ,20250314902350,,
128971,디엘건설,1880,20240221,현금ㆍ현물배당결정              ,20240221800492,,
917861,슈피겐코리아,192440,20250312,현금ㆍ현물배당결정              ,20250312901561,,
917861,슈피겐코리아,192440,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213900770,,
917861,슈피겐코리아,192440,20240312,현금ㆍ현물배당결정              ,20240312901182,,
917861,슈피겐코리아,192440,20240111,배당락,20240111900245,,
917861,슈피겐코리아,192440,20231219,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231219900609,,
917861,슈피겐코리아,192440,20230406,[기재정정]현금ㆍ현물배당결정,20230406900080,,
917861,슈피겐코리아,192440,20230303,현금ㆍ현물배당결정,20230303900873,,
917861,슈피겐코리아,192440,20221207,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221207900267,,
917861,슈피겐코리아,192440,20220408,[기재정정]현금ㆍ현물배당결정,20220408900141,,
917861,슈피겐코리아,192440,20220215,현금ㆍ현물배당결정,20220215900766,,
917861,슈피겐코리아,192440,20211215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211215900766,,
917861,슈피겐코리아,192440,20210225,현금ㆍ현물배당결정,20210225901286,,
876908,모트렉스,118990,20240618,[기재정정]현금ㆍ현물배당결정              ,20240618900086,,
876908,모트렉스,118990,20240613,현금ㆍ현물배당결정              ,20240613900184,,
876908,모트렉스,118990,20240613,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20240613900180,,
876908,모트렉스,118990,20221222,현금ㆍ현물배당결정,20221222900106,,
201450,에스케이렌터카,68400,20230210,현금ㆍ현물배당결정,20230210801073,,
139889,SKC,11790,20250210,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250210801375,,
139889,SKC,11790,20240930,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20240930800930,,
139889,SKC,11790,20240930,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20240930800923,,
1492688,드림인사이트,362990,20250221,현금ㆍ현물배당결정              ,20250221900559,,
1492688,드림인사이트,362990,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213901863,,
1153105,비비씨,318410,20250314,현금ㆍ현물배당결정              ,20250314900487,,
1153105,비비씨,318410,20250314,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250314900493,,
1153105,비비씨,318410,20240402,[기재정정]현금ㆍ현물배당결정              ,20240402900216,,
1153105,비비씨,318410,20240313,현금ㆍ현물배당결정              ,20240313901633,,
1153105,비비씨,318410,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215901649,,
1153105,비비씨,318410,20230310,현금ㆍ현물배당결정,20230310900406,,
816933,진영,285800,20241217,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241217900184,,
816933,진영,285800,20231214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231214900514,,
149345,조흥,2600,20250217,현금ㆍ현물배당결정              ,20250217801126,,
149345,조흥,2600,20240220,현금ㆍ현물배당결정              ,20240220800207,,
149345,조흥,2600,20230215,현금ㆍ현물배당결정,20230215800233,,
149345,조흥,2600,20220217,현금ㆍ현물배당결정,20220217800437,,
149345,조흥,2600,20210216,현금ㆍ현물배당결정,20210216800566,,
149345,조흥,2600,20200214,현금ㆍ현물배당결정,20200214800542,,
149345,조흥,2600,20190215,현금ㆍ현물배당결정,20190215800386,,
449254,쎄트렉아이,99320,20250210,현금ㆍ현물배당결정              ,20250210900623,,
449254,쎄트렉아이,99320,20240227,현금ㆍ현물배당결정              ,20240227900415,,
449254,쎄트렉아이,99320,20230227,현금ㆍ현물배당결정,20230227900626,,
340917,동원F&B,49770,20250211,현금ㆍ현물배당결정              ,20250211800229,,
340917,동원F&B,49770,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250211800223,,
340917,동원F&B,49770,20241213,기타경영사항(자율공시)              (배당기준일 변경 안내),20241213800913,,
340917,동원F&B,49770,20240214,현금ㆍ현물배당결정              ,20240214800322,,
340917,동원F&B,49770,20240214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240214800318,,
340917,동원F&B,49770,20231215,기타경영사항(자율공시)(배당기준일 변경 안내),20231215800642,,
560849,에스앤디,260970,20250305,현금ㆍ현물배당결정              ,20250305900669,,
560849,에스앤디,260970,20240129,현금ㆍ현물배당결정,20240129900729,,
560849,에스앤디,260970,20230206,현금ㆍ현물배당결정,20230206901122,,
560849,에스앤디,260970,20220314,현금ㆍ현물배당결정,20220314900622,,
428321,해태제과식품,101530,20250226,현금ㆍ현물배당결정              ,20250226800736,,
428321,해태제과식품,101530,20240228,현금ㆍ현물배당결정              ,20240228801004,,
428321,해태제과식품,101530,20230315,[기재정정]현금ㆍ현물배당결정,20230315802217,,
428321,해태제과식품,101530,20230223,현금ㆍ현물배당결정,20230223800814,,
428321,해태제과식품,101530,20220308,[기재정정]현금ㆍ현물배당결정,20220308801511,,
428321,해태제과식품,101530,20220223,현금ㆍ현물배당결정,20220223800946,,
108913,대교,19680,20250310,현금ㆍ현물배당결정              ,20250310801317,,
108913,대교,19680,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213801505,,
108913,대교,19680,20240304,현금ㆍ현물배당결정              ,20240304800508,,
108913,대교,19680,20231208,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231208800134,,
108913,대교,19680,20230313,현금ㆍ현물배당결정,20230313801108,,
206659,이랜텍,54210,20250226,현금ㆍ현물배당결정              ,20250226900582,,
206659,이랜텍,54210,20241217,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241217900570,,
206659,이랜텍,54210,20240305,현금ㆍ현물배당결정              ,20240305901011,,
206659,이랜텍,54210,20231213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231213900580,,
206659,이랜텍,54210,20230309,현금ㆍ현물배당결정,20230309900626,,
206659,이랜텍,54210,20221214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221214900467,,
206659,이랜텍,54210,20220406,[기재정정]현금ㆍ현물배당결정,20220406900432,,
206659,이랜텍,54210,20220225,현금ㆍ현물배당결정,20220225900965,,
929778,배터리솔루션즈,199870,20160127,현금ㆍ현물배당결정,20160127600167,,
576798,디아이티,110990,20250211,현금ㆍ현물배당결정              ,20250211900468,,
576798,디아이티,110990,20240213,현금ㆍ현물배당결정              ,20240213900748,,
592653,유비벨록스,89850,20240313,현금ㆍ현물배당결정              ,20240313900175,,
116824,동아쏘시오홀딩스,640,20250228,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250228800778,,
116824,동아쏘시오홀딩스,640,20250227,주식배당결정              ,20250227801188,,
116824,동아쏘시오홀딩스,640,20250227,현금ㆍ현물배당결정              ,20250227801179,,
116824,동아쏘시오홀딩스,640,20250227,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250227800928,,
116824,동아쏘시오홀딩스,640,20250227,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250227800298,,
116824,동아쏘시오홀딩스,640,20250219,주식배당결정(자회사의 주요경영사항)              ,20250219800916,,
116824,동아쏘시오홀딩스,640,20250219,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250219800795,,
116824,동아쏘시오홀딩스,640,20240726,현금ㆍ현물배당결정              ,20240726800768,,
116824,동아쏘시오홀딩스,640,20240614,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240614800144,,
104102,우리종합금융,10050,20230207,현금ㆍ현물배당결정,20230207800411,,
104102,우리종합금융,10050,20220208,현금ㆍ현물배당결정,20220208800549,,
956930,동아에스티,170900,20250227,현금ㆍ현물배당결정              ,20250227800297,,
956930,동아에스티,170900,20250219,주식배당결정              ,20250219800800,,
956930,동아에스티,170900,20250219,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250219800794,,
956930,동아에스티,170900,20241216,기타경영사항(자율공시)              (배당기준일 변경 안내),20241216801418,,
1601222,씨피시스템,413630,20250224,현금ㆍ현물배당결정              ,20250224900483,,
1601222,씨피시스템,413630,20250224,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250224900458,,
299844,미래반도체,254490,20241212,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241212900810,,
299844,미래반도체,254490,20231212,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231212900563,,
579139,한국맥널티,222980,20220225,현금ㆍ현물배당결정,20220225901583,,
579139,한국맥널티,222980,20210302,현금ㆍ현물배당결정,20210302900957,,
635134,CJ제일제당,97950,20250512,현금ㆍ현물배당결정              ,20250512800497,,
635134,CJ제일제당,97950,20250512,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250512800490,,
635134,CJ제일제당,97950,20250326,기타경영사항(자율공시)              (배당기준일 변경 안내),20250326801770,,
635134,CJ제일제당,97950,20250210,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250210801312,,
635134,CJ제일제당,97950,20250210,현금ㆍ현물배당결정              ,20250210801306,,
635134,CJ제일제당,97950,20241219,기타경영사항(자율공시)              (배당기준일 변경 안내),20241219800410,,
635134,CJ제일제당,97950,20241111,현금ㆍ현물배당결정              ,20241111800452,,
635134,CJ제일제당,97950,20240909,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240909800316,,
635134,CJ제일제당,97950,20240812,현금ㆍ현물배당결정              ,20240812800609,,
635134,CJ제일제당,97950,20240513,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240513800550,,
635134,CJ제일제당,97950,20240513,현금ㆍ현물배당결정              ,20240513800537,,
855093,선진,136490,20250211,현금ㆍ현물배당결정              ,20250211801407,,
855093,선진,136490,20240208,현금ㆍ현물배당결정              ,20240208800767,,
811372,노바렉스,194700,20250311,현금ㆍ현물배당결정              ,20250311901078,,
811372,노바렉스,194700,20240313,현금ㆍ현물배당결정              ,20240313900857,,
811372,노바렉스,194700,20230314,현금ㆍ현물배당결정,20230314900838,,
896285,삼양사,145990,20250212,현금ㆍ현물배당결정              ,20250212801043,,
896285,삼양사,145990,20240202,현금ㆍ현물배당결정,20240202800964,,
896285,삼양사,145990,20230207,현금ㆍ현물배당결정,20230207800636,,
986898,팜스빌,318010,20250313,현금ㆍ현물배당결정              ,20250313900870,,
986898,팜스빌,318010,20240314,[첨부정정]현금ㆍ현물배당결정              ,20240314900235,,
986898,팜스빌,318010,20240313,현금ㆍ현물배당결정              ,20240313902358,,
986898,팜스빌,318010,20230313,현금ㆍ현물배당결정,20230313901102,,
986898,팜스빌,318010,20220211,현금ㆍ현물배당결정,20220211901219,,
986898,팜스빌,318010,20210210,현금ㆍ현물배당결정,20210210900514,,
1167056,샘표식품,248170,20250219,현금ㆍ현물배당결정              ,20250219800741,,
1167056,샘표식품,248170,20240213,현금ㆍ현물배당결정              ,20240213800937,,
1167056,샘표식품,248170,20230217,현금ㆍ현물배당결정,20230217800662,,
1167056,샘표식품,248170,20220216,현금ㆍ현물배당결정,20220216800798,,
1167056,샘표식품,248170,20210222,현금ㆍ현물배당결정,20210222800430,,
1167056,샘표식품,248170,20200213,현금ㆍ현물배당결정,20200213800308,,
1167056,샘표식품,248170,20190225,현금ㆍ현물배당결정,20190225801015,,
1205329,크라운제과,264900,20250213,현금ㆍ현물배당결정              ,20250213801310,,
1205329,크라운제과,264900,20240215,현금ㆍ현물배당결정              ,20240215800925,,
1205329,크라운제과,264900,20230216,현금ㆍ현물배당결정,20230216800632,,
1205329,크라운제과,264900,20220210,현금ㆍ현물배당결정,20220210801154,,
1205329,크라운제과,264900,20210205,현금ㆍ현물배당결정,20210205801030,,
1205329,크라운제과,264900,20200213,현금ㆍ현물배당결정,20200213800846,,
1068737,에이치피오,357230,20250226,배당락              ,20250226900959,,
1068737,에이치피오,357230,20250213,현금ㆍ현물배당결정              ,20250213901066,,
1068737,에이치피오,357230,20250213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250213901049,,
1238169,오리온,271560,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250211800331,,
1238169,오리온,271560,20250211,현금ㆍ현물배당결정              ,20250211800328,,
1238169,오리온,271560,20241216,기타경영사항(자율공시)              (배당기준일 변경 안내),20241216800832,,
1238169,오리온,271560,20240125,현금ㆍ현물배당결정,20240125800209,,
1258507,롯데웰푸드,280360,20250210,현금ㆍ현물배당결정              ,20250210801410,,
1258507,롯데웰푸드,280360,20250210,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250210801358,,
1258507,롯데웰푸드,280360,20240207,현금ㆍ현물배당결정              ,20240207800260,,
1214248,뉴트리,270870,20230419,[기재정정]현금ㆍ현물배당결정,20230419900269,,
1214248,뉴트리,270870,20230313,[첨부정정]현금ㆍ현물배당결정,20230313901002,,
1214248,뉴트리,270870,20230308,현금ㆍ현물배당결정,20230308900875,,
1214248,뉴트리,270870,20220406,[기재정정]현금ㆍ현물배당결정,20220406900339,,
1214248,뉴트리,270870,20220308,현금ㆍ현물배당결정,20220308901091,,
445869,유니포인트,121060,20210312,[첨부추가]현금ㆍ현물배당결정,20210312601381,,
445869,유니포인트,121060,20201006,[기재정정]현금ㆍ현물배당결정,20201006600538,,
876166,KBG,318000,20250205,현금ㆍ현물배당결정              ,20250205900559,,
876166,KBG,318000,20240123,현금ㆍ현물배당결정,20240123900251,,
876166,KBG,318000,20230208,현금ㆍ현물배당결정,20230208900434,,
876166,KBG,318000,20220406,[기재정정]현금ㆍ현물배당결정(현금 배당 결정),20220406900571,,
876166,KBG,318000,20220209,현금ㆍ현물배당결정(현금 배당 결정),20220209900386,,
876166,KBG,318000,20210209,현금ㆍ현물배당결정,20210209900256,,
101488,경동나비엔,9450,20250210,현금ㆍ현물배당결정              ,20250210800842,,
101488,경동나비엔,9450,20240206,현금ㆍ현물배당결정              ,20240206800621,,
101488,경동나비엔,9450,20230214,현금ㆍ현물배당결정,20230214800855,,
101488,경동나비엔,9450,20220214,현금ㆍ현물배당결정,20220214801382,,
108001,남화토건,91590,20250225,현금ㆍ현물배당결정              ,20250225901295,,
108001,남화토건,91590,20240227,현금ㆍ현물배당결정              ,20240227901012,,
108001,남화토건,91590,20230227,현금ㆍ현물배당결정,20230227900870,,
136165,스페코,13810,20220407,[기재정정]현금ㆍ현물배당결정,20220407900344,,
136165,스페코,13810,20220225,[기재정정]현금ㆍ현물배당결정,20220225900856,,
136165,스페코,13810,20220204,현금ㆍ현물배당결정,20220204900740,,
112651,대창,12800,20220225,현금ㆍ현물배당결정,20220225800449,,
158565,한국알콜,17890,20250211,현금ㆍ현물배당결정              ,20250211901159,,
158565,한국알콜,17890,20240214,현금ㆍ현물배당결정              ,20240214901082,,
158565,한국알콜,17890,20230818,수시공시의무관련사항(공정공시)(주주가치 제고를 위한 현금배당 계획),20230818900072,,
158565,한국알콜,17890,20230213,현금ㆍ현물배당결정,20230213901221,,
158565,한국알콜,17890,20220214,현금ㆍ현물배당결정,20220214901129,,
158565,한국알콜,17890,20210216,현금ㆍ현물배당결정,20210216900742,,
118026,동원산업,6040,20250211,현금ㆍ현물배당결정              ,20250211800419,,
118026,동원산업,6040,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250211800415,,
118026,동원산업,6040,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250211800252,,
118026,동원산업,6040,20250211,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250211800249,,
118026,동원산업,6040,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250211800224,,
118026,동원산업,6040,20250211,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250211800230,,
118026,동원산업,6040,20241210,기타경영사항(자율공시)              (배당기준일 변경 안내),20241210800283,,
184667,유진기업,23410,20250311,현금ㆍ현물배당결정              ,20250311900440,,
184667,유진기업,23410,20250311,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250311900432,,
184667,유진기업,23410,20240228,현금ㆍ현물배당결정              ,20240228901553,,
184667,유진기업,23410,20230302,현금ㆍ현물배당결정,20230302901145,,
119195,동화약품,20,20250224,현금ㆍ현물배당결정              ,20250224801052,,
119195,동화약품,20,20240228,현금ㆍ현물배당결정              ,20240228800912,,
119195,동화약품,20,20230220,현금ㆍ현물배당결정,20230220800634,,
125521,에스엘,5850,20250225,[기재정정]현금ㆍ현물배당결정              ,20250225801191,,
125521,에스엘,5850,20250225,현금ㆍ현물배당결정              ,20250225801075,,
125521,에스엘,5850,20240227,현금ㆍ현물배당결정              ,20240227800714,,
125521,에스엘,5850,20230303,현금ㆍ현물배당결정,20230303800666,,
125521,에스엘,5850,20220303,현금ㆍ현물배당결정,20220303800714,,
131832,SK디스커버리,6120,20250211,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250211801454,,
131832,SK디스커버리,6120,20250211,현금ㆍ현물배당결정              ,20250211801442,,
